datetime,net_load_before_pv,pv,net_load_after_pv
4/28/21 0:00,736.6,0,
4/28/21 1:00,827.8,0,
4/28/21 2:00,753,0,
4/28/21 3:00,817,0,
4/28/21 4:00,671.6,0,
4/28/21 5:00,810.6,0,
4/28/21 6:00,703.4,4.678325434,
4/28/21 7:00,744.8,66.05219205,
4/28/21 8:00,624.6,174.9570929,
4/28/21 9:00,913.4,274.7227657,
4/28/21 10:00,982,351.3938064,
4/28/21 11:00,824.8,388.8962463,
4/28/21 12:00,910.8,400,
4/28/21 13:00,1008.4,355.9698958,
4/28/21 14:00,862.2,299.2605322,
4/28/21 15:00,831.4,205.7658751,
4/28/21 16:00,942.2,110.0407045,
4/28/21 17:00,753.6,26.055492,
4/28/21 18:00,927,0,
4/28/21 19:00,761.8,0,
4/28/21 20:00,676,0,
4/28/21 21:00,875,0,
4/28/21 22:00,694.8,0,
4/28/21 23:00,765.6,0,
4/29/21 0:00,668,0,
4/29/21 1:00,637.2,0,
4/29/21 2:00,736.6,0,
4/29/21 3:00,535.2,0,
4/29/21 4:00,451.8,0,
4/29/21 5:00,670.2,0,
4/29/21 6:00,542.4,4.678325434,
4/29/21 7:00,817.4,66.05219205,
4/29/21 8:00,850.2,174.9570929,
4/29/21 9:00,1040.8,274.7227657,
4/29/21 10:00,1253.6,351.3938064,
4/29/21 11:00,1371.2,388.8962463,
4/29/21 12:00,1029.8,400,
4/29/21 13:00,1179,355.9698958,
4/29/21 14:00,1234.6,299.2605322,
4/29/21 15:00,1113.4,205.7658751,
4/29/21 16:00,1034,110.0407045,
4/29/21 17:00,1207.8,26.055492,
4/29/21 18:00,957.2,0,
4/29/21 19:00,951.4,0,
4/29/21 20:00,1108.2,0,
4/29/21 21:00,1156.2,0,
4/29/21 22:00,1086,0,
4/29/21 23:00,1158,0,
4/30/21 0:00,1189.4,0,
4/30/21 1:00,952.4,0,
4/30/21 2:00,1258.4,0,
4/30/21 3:00,817.2,0,
4/30/21 4:00,896.8,0,
4/30/21 5:00,958,0,
4/30/21 6:00,964.2,4.678325434,
4/30/21 7:00,913.2,66.05219205,
4/30/21 8:00,753.2,174.9570929,
4/30/21 9:00,1118.4,274.7227657,
4/30/21 10:00,1404.4,351.3938064,
4/30/21 11:00,1120.6,388.8962463,
4/30/21 12:00,1010.8,400,
4/30/21 13:00,1032,355.9698958,
4/30/21 14:00,731,299.2605322,
4/30/21 15:00,660.4,205.7658751,
4/30/21 16:00,865.8,110.0407045,
4/30/21 17:00,631.4,26.055492,
4/30/21 18:00,796,0,
4/30/21 19:00,1073.4,0,
4/30/21 20:00,1120,0,
4/30/21 21:00,981.8,0,
4/30/21 22:00,1102,0,
4/30/21 23:00,949.4,0,
5/1/21 0:00,697.2,0,
5/1/21 1:00,857.4,0,
5/1/21 2:00,1067.4,0,
5/1/21 3:00,644.8,0,
5/1/21 4:00,624.4,0,
5/1/21 5:00,921.6,0,
5/1/21 6:00,1070.2,4.678325434,
5/1/21 7:00,1005.6,66.05219205,
5/1/21 8:00,1198.8,174.9570929,
5/1/21 9:00,882,274.7227657,
5/1/21 10:00,898.2,351.3938064,
5/1/21 11:00,1089.6,388.8962463,
5/1/21 12:00,643.8,400,
5/1/21 13:00,537.4,355.9698958,
5/1/21 14:00,910.4,299.2605322,
5/1/21 15:00,588.6,205.7658751,
5/1/21 16:00,608,110.0407045,
5/1/21 17:00,1004.4,26.055492,
5/1/21 18:00,489.8,0,
5/1/21 19:00,548.8,0,
5/1/21 20:00,822,0,
5/1/21 21:00,474.2,0,
5/1/21 22:00,491,0,
5/1/21 23:00,1171.2,0,
5/2/21 0:00,770.6,0,
5/2/21 1:00,1189.6,0,
5/2/21 2:00,1242.6,0,
5/2/21 3:00,1261.6,0,
5/2/21 4:00,1149.6,0,
5/2/21 5:00,889.6,0,
5/2/21 6:00,1249,4.678325434,
5/2/21 7:00,679.2,66.05219205,
5/2/21 8:00,687.2,174.9570929,
5/2/21 9:00,850.6,274.7227657,
5/2/21 10:00,1007.8,351.3938064,
5/2/21 11:00,612.4,388.8962463,
5/2/21 12:00,683.6,400,
5/2/21 13:00,491,355.9698958,
5/2/21 14:00,453,299.2605322,
5/2/21 15:00,379.8,205.7658751,
5/2/21 16:00,813.8,110.0407045,
5/2/21 17:00,378,26.055492,
5/2/21 18:00,540,0,
5/2/21 19:00,916.4,0,
5/2/21 20:00,882,0,
5/2/21 21:00,917.6,0,
5/2/21 22:00,743.8,0,
5/2/21 23:00,1202.4,0,
7/4/21 0:00,558.2,0,
7/4/21 1:00,762.6,0,
7/4/21 2:00,707,0,
7/4/21 3:00,737,0,
7/4/21 4:00,705.6,0,
7/4/21 5:00,757.2,0,
7/4/21 6:00,865.2,4.678325434,
7/4/21 7:00,643,66.05219205,
7/4/21 8:00,873,174.9570929,
7/4/21 9:00,1058.6,274.7227657,
7/4/21 10:00,1125,351.3938064,
7/4/21 11:00,840.6,388.8962463,
7/4/21 12:00,876,400,
7/4/21 13:00,1065.2,355.9698958,
7/4/21 14:00,1611,299.2605322,
7/4/21 15:00,1354.8,205.7658751,
7/4/21 16:00,1201.2,110.0407045,
7/4/21 17:00,1288.2,26.055492,
7/4/21 18:00,1072,0,
7/4/21 19:00,1419.2,0,
7/4/21 20:00,1293.4,0,
7/4/21 21:00,1297.4,0,
7/4/21 22:00,1182.8,0,
7/4/21 23:00,1080.2,0,
7/5/21 0:00,965.8,0,
7/5/21 1:00,857.8,0,
7/5/21 2:00,731.8,0,
7/5/21 3:00,686,0,
7/5/21 4:00,466,0,
7/5/21 5:00,644,0,
7/5/21 6:00,954.8,4.678325434,
7/5/21 7:00,747.6,66.05219205,
7/5/21 8:00,736.2,174.9570929,
7/5/21 9:00,1072,274.7227657,
7/5/21 10:00,964,351.3938064,
7/5/21 11:00,979,388.8962463,
7/5/21 12:00,1246,400,
7/5/21 13:00,961,355.9698958,
7/5/21 14:00,1160,299.2605322,
7/5/21 15:00,857,205.7658751,
7/5/21 16:00,1144,110.0407045,
7/5/21 17:00,1276,26.055492,
7/5/21 18:00,997,0,
7/5/21 19:00,1267,0,
7/5/21 20:00,1370,0,
7/5/21 21:00,1232,0,
7/5/21 22:00,965,0,
7/5/21 23:00,1053,0,
7/6/21 0:00,835.2,0,
7/6/21 1:00,888.8,0,
7/6/21 2:00,890.2,0,
7/6/21 3:00,1060.2,0,
7/6/21 4:00,987.8,0,
7/6/21 5:00,816,0,
7/6/21 6:00,960,4.678325434,
7/6/21 7:00,966,66.05219205,
7/6/21 8:00,972.8,174.9570929,
7/6/21 9:00,1211.8,274.7227657,
7/6/21 10:00,1158,351.3938064,
7/6/21 11:00,1255,388.8962463,
7/6/21 12:00,970,400,
7/6/21 13:00,1204,355.9698958,
7/6/21 14:00,1191,299.2605322,
7/6/21 15:00,1022,205.7658751,
7/6/21 16:00,1143,110.0407045,
7/6/21 17:00,1208,26.055492,
7/6/21 18:00,1018,0,
7/6/21 19:00,1333,0,
7/6/21 20:00,1063,0,
7/6/21 21:00,1239,0,
7/6/21 22:00,1189,0,
7/6/21 23:00,1044,0,
7/20/21 0:00,1018,0,
7/20/21 1:00,825,0,
7/20/21 2:00,894,0,
7/20/21 3:00,1247,0,
7/20/21 4:00,1148,0,
7/20/21 5:00,1198,0,
7/20/21 6:00,1250,4.678325434,
7/20/21 7:00,1155,66.05219205,
7/20/21 8:00,1116,174.9570929,
7/20/21 9:00,1225,274.7227657,
7/20/21 10:00,1451,351.3938064,
7/20/21 11:00,1449,388.8962463,
7/20/21 12:00,1088,400,
7/20/21 13:00,1253,355.9698958,
7/20/21 14:00,1393,299.2605322,
7/20/21 15:00,1029,205.7658751,
7/20/21 16:00,1022,110.0407045,
7/20/21 17:00,1114,26.055492,
7/20/21 18:00,984,0,
7/20/21 19:00,1141,0,
7/20/21 20:00,1154,0,
7/20/21 21:00,1005,0,
7/20/21 22:00,1192,0,
7/20/21 23:00,1158,0,
7/21/21 0:00,814,0,
7/21/21 1:00,878,0,
7/21/21 2:00,965,0,
7/21/21 3:00,965,0,
7/21/21 4:00,538,0,
7/21/21 5:00,764,0,
7/21/21 6:00,845,4.678325434,
7/21/21 7:00,892,66.05219205,
7/21/21 8:00,930,174.9570929,
7/21/21 9:00,1164,274.7227657,
7/21/21 10:00,1264,351.3938064,
7/21/21 11:00,1353,388.8962463,
7/21/21 12:00,1106,400,
7/21/21 13:00,1301,355.9698958,
7/21/21 14:00,1373,299.2605322,
7/21/21 15:00,1449,205.7658751,
7/21/21 16:00,1388,110.0407045,
7/21/21 17:00,1499,26.055492,
7/21/21 18:00,1210,0,
7/21/21 19:00,1247,0,
7/21/21 20:00,1391,0,
7/21/21 21:00,1316,0,
7/21/21 22:00,1238,0,
7/21/21 23:00,1024,0,
7/22/21 0:00,701,0,
7/22/21 1:00,730,0,
7/22/21 2:00,732,0,
7/22/21 3:00,655,0,
7/22/21 4:00,685,0,
7/22/21 5:00,781,0,
7/22/21 6:00,869,4.678325434,
7/22/21 7:00,977,66.05219205,
7/22/21 8:00,954,174.9570929,
7/22/21 9:00,1328,274.7227657,
7/22/21 10:00,1152,351.3938064,
7/22/21 11:00,1342,388.8962463,
7/22/21 12:00,1010,400,
7/22/21 13:00,1328,355.9698958,
7/22/21 14:00,1337,299.2605322,
7/22/21 15:00,1185,205.7658751,
7/22/21 16:00,1564,110.0407045,
7/22/21 17:00,1252,26.055492,
7/22/21 18:00,1159,0,
7/22/21 19:00,1190,0,
7/22/21 20:00,1302,0,
7/22/21 21:00,1040,0,
7/22/21 22:00,920,0,
7/22/21 23:00,1060,0,
7/23/21 0:00,779,0,
7/23/21 1:00,772,0,
7/23/21 2:00,956,0,
7/23/21 3:00,934,0,
7/23/21 4:00,917,0,
7/23/21 5:00,671,0,
7/23/21 6:00,727,4.678325434,
7/23/21 7:00,799,66.05219205,
7/23/21 8:00,803,174.9570929,
7/23/21 9:00,1162,274.7227657,
7/23/21 10:00,1238,351.3938064,
7/23/21 11:00,1300,388.8962463,
7/23/21 12:00,1059,400,
7/23/21 13:00,1623,355.9698958,
7/23/21 14:00,1315,299.2605322,
7/23/21 15:00,1137,205.7658751,
7/23/21 16:00,978,110.0407045,
7/23/21 17:00,1038,26.055492,
7/23/21 18:00,801,0,
7/23/21 19:00,765,0,
7/23/21 20:00,926,0,
7/23/21 21:00,1129,0,
7/23/21 22:00,1077,0,
7/23/21 23:00,889,0,
